Timestamp,PM92-23 Solar PV1  15 Min Meter Extended Trend Log,PM92-52 Solar PV2   15 Min Meter Extended Trend Log,PV_1(kWH),PV_2(kWH),,,,,
29/02/2020 11:45:00 PM,0,0,0,0,,,,,
29/02/2020 11:30:00 PM,0,0,0,0,,,,,
29/02/2020 11:15:00 PM,0,0,0,0,,,,,
29/02/2020 11:00:00 PM,0,0,0,0,,,,,
29/02/2020 10:45:00 PM,0,0,0,0,,,12.65076157,,
29/02/2020 10:30:00 PM,0,0,0,0,,,,,
29/02/2020 10:15:00 PM,0,0,0,0,,,,,
29/02/2020 10:00:00 PM,0,0,0,0,,,,,
29/02/2020 9:45:00 PM,0,0,0,0,,,,,
29/02/2020 9:30:00 PM,0,0,0,0,,,,,
29/02/2020 9:15:00 PM,0,0,0,0,,,,,
29/02/2020 9:00:00 PM,0,0,0,0,,,,,
29/02/2020 8:45:00 PM,0,0,0,0,,,,,
29/02/2020 8:30:01 PM,0,0,0,0,,,,,
29/02/2020 8:30:00 PM,0,0,0,0,,,,,
29/02/2020 8:15:00 PM,0,0,0,0,,,,,
29/02/2020 8:00:00 PM,0,0,0,0,,,,,
29/02/2020 7:45:00 PM,0,0,0,0,,,,,
29/02/2020 7:30:00 PM,0.02,0.02,0.08,0.08,,,,,
29/02/2020 7:15:00 PM,0.17,0.2,0.68,0.8,,,,,
29/02/2020 7:00:00 PM,0.5,0.45,2,1.8,,,,,
29/02/2020 6:45:00 PM,0.87,0.81,3.48,3.24,,,,,
29/02/2020 6:30:00 PM,1.71,1.48,6.84,5.92,,,,,
29/02/2020 6:15:00 PM,2.34,2.73,9.36,10.92,,,,,
29/02/2020 6:00:00 PM,3.01,4.31,12.04,17.24,,,,,
29/02/2020 5:45:00 PM,4.59,6.2,18.36,24.8,,,,,
29/02/2020 5:30:00 PM,5.64,8.2,22.56,32.8,,,,,
29/02/2020 5:15:00 PM,6.4,10.33,25.6,41.32,,,,,
29/02/2020 5:00:00 PM,7.1,12.16,28.4,48.64,,,,,
29/02/2020 4:45:00 PM,7.49,13.41,29.96,53.64,,,,,
29/02/2020 4:30:00 PM,8.23,15.14,32.92,60.56,,,,,
29/02/2020 4:15:00 PM,8.84,16.47,35.36,65.88,,,,,
29/02/2020 4:00:00 PM,9.46,17.75,37.84,71,,,,,
29/02/2020 3:45:00 PM,10.26,19.06,41.04,76.24,,,,,
29/02/2020 3:30:00 PM,10.91,20.08,43.64,80.32,,,,,
29/02/2020 3:15:00 PM,11.41,20.95,45.64,83.8,,,,,
29/02/2020 3:00:00 PM,11.98,21.63,47.92,86.52,,,,,
29/02/2020 2:45:00 PM,12.48,22.16,49.92,88.64,,,,,
29/02/2020 2:30:00 PM,12.88,22.61,51.52,90.44,,,,,
29/02/2020 2:15:00 PM,13.24,22.95,52.96,91.8,,,,,
29/02/2020 2:00:00 PM,13.67,23.31,54.68,93.24,,,,,
29/02/2020 1:45:00 PM,13.91,23.47,55.64,93.88,,,,,
29/02/2020 1:30:00 PM,13.64,23.33,54.56,93.32,,,,,
29/02/2020 1:15:00 PM,14.2,23.3,56.8,93.2,,,,,
29/02/2020 1:00:00 PM,14.32,23.28,57.28,93.12,,,,,
29/02/2020 12:45:00 PM,12.96,22.53,51.84,90.12,,,,,
29/02/2020 12:30:00 PM,13.2,22.34,52.8,89.36,,,,,
29/02/2020 12:15:00 PM,12.94,22.28,51.76,89.12,,,,,
29/02/2020 12:00:00 PM,14.28,23.53,57.12,94.12,,,,,
29/02/2020 11:45:00 AM,8.82,14.34,35.28,57.36,,,,,
29/02/2020 11:30:00 AM,12.19,20.64,48.76,82.56,,,,,
29/02/2020 11:15:00 AM,7.14,12.13,28.56,48.52,,,,,
29/02/2020 11:00:00 AM,6.09,10.48,24.36,41.92,,,,,
29/02/2020 10:45:00 AM,6.99,12.38,27.96,49.52,,,,,
29/02/2020 10:30:00 AM,11.38,20.67,45.52,82.68,,,,,
29/02/2020 10:15:00 AM,8.05,14.11,32.2,56.44,,,,,
29/02/2020 10:00:00 AM,7.63,13.23,30.52,52.92,,,,,
29/02/2020 9:45:00 AM,5.87,9.47,23.48,37.88,,,,,
29/02/2020 9:30:00 AM,4.17,6.81,16.68,27.24,,,,,48.48627451
29/02/2020 9:15:00 AM,3.33,5.22,13.32,20.88,,,,,
29/02/2020 9:00:00 AM,2.66,4.16,10.64,16.64,,,,,
29/02/2020 8:45:00 AM,1.92,2.98,7.68,11.92,,,,,
29/02/2020 8:30:00 AM,1.1,1.63,4.4,6.52,,,,,
29/02/2020 8:15:00 AM,0.87,1.28,3.48,5.12,,,29.55510204,,
29/02/2020 8:00:00 AM,0.57,0.89,2.28,3.56,,,,,
29/02/2020 7:45:00 AM,0.41,0.63,1.64,2.52,,,,,
29/02/2020 7:30:00 AM,0.26,0.41,1.04,1.64,,,,,
29/02/2020 7:15:00 AM,0.12,0.22,0.48,0.88,,,,,
29/02/2020 7:00:00 AM,0.02,0.05,0.08,0.2,,,,,
29/02/2020 6:45:00 AM,0,0,0,0,,,,,
29/02/2020 6:30:00 AM,0,0,0,0,,,,,
29/02/2020 6:15:00 AM,0,0,0,0,,,,,
29/02/2020 6:00:00 AM,0,0,0,0,,,,,
29/02/2020 5:45:00 AM,0,0,0,0,,,,,
29/02/2020 5:30:00 AM,0,0,0,0,,,,,
29/02/2020 5:15:00 AM,0,0,0,0,,,,,
29/02/2020 5:00:00 AM,0,0,0,0,,,,,
29/02/2020 4:45:00 AM,0,0,0,0,,,,,
29/02/2020 4:30:00 AM,0,0,0,0,,,,,
29/02/2020 4:15:00 AM,0,0,0,0,,,,,
29/02/2020 4:00:00 AM,0,0,0,0,,,,,
29/02/2020 3:45:00 AM,0,0,0,0,,,,,
29/02/2020 3:30:00 AM,0,0,0,0,,,,,
29/02/2020 3:15:00 AM,0,0,0,0,,,,,
29/02/2020 3:00:00 AM,0,0,0,0,,,,,
29/02/2020 2:45:00 AM,0,0,0,0,,,,,
29/02/2020 2:30:00 AM,0,0,0,0,,,,,
29/02/2020 2:15:00 AM,0,0,0,0,,,,,
29/02/2020 2:00:00 AM,0,0,0,0,,,,,
29/02/2020 1:45:00 AM,0,0,0,0,,,,,
29/02/2020 1:30:00 AM,0,0,0,0,,,,,
29/02/2020 1:15:00 AM,0,0,0,0,,,,,
29/02/2020 1:00:01 AM,0,0,0,0,,,,,
29/02/2020 1:00:00 AM,0,0,0,0,,,,,
29/02/2020 12:45:00 AM,0,0,0,0,,,,,
29/02/2020 12:30:00 AM,0,0,0,0,,,,,
29/02/2020 12:15:00 AM,0,0,0,0,,,,,
29/02/2020 12:00:00 AM,0,0,0,0,,,,,
28/02/2020 11:45:00 PM,0,0,0,0,,,,,
28/02/2020 11:30:00 PM,0,0,0,0,,,,,
28/02/2020 11:15:00 PM,0,0,0,0,,,,,
28/02/2020 11:00:00 PM,0,0,0,0,,,,,
28/02/2020 10:45:00 PM,0,0,0,0,,,,,
28/02/2020 10:30:00 PM,0,0,0,0,,,,,
28/02/2020 10:15:00 PM,0,0,0,0,,,,,
28/02/2020 10:00:00 PM,0,0,0,0,,,,,
28/02/2020 9:45:00 PM,0,0,0,0,,,,,
28/02/2020 9:30:00 PM,0,0,0,0,,,,,
28/02/2020 9:15:00 PM,0,0,0,0,,,,,
28/02/2020 9:00:00 PM,0,0,0,0,,,,,
28/02/2020 8:45:00 PM,0,0,0,0,,,,,
28/02/2020 8:30:00 PM,0,0,0,0,,,,,
28/02/2020 8:15:00 PM,0,0,0,0,,,,,
28/02/2020 8:00:00 PM,0,0,0,0,,,,,
28/02/2020 7:45:00 PM,0,0,0,0,,,,,
28/02/2020 7:30:00 PM,0.02,0.03,0.08,0.12,,,,,
28/02/2020 7:15:00 PM,0.19,0.25,0.76,1,,,,,
28/02/2020 7:00:00 PM,0.36,0.56,1.44,2.24,,,,,
28/02/2020 6:45:00 PM,0.69,1.02,2.76,4.08,,,,,
28/02/2020 6:30:00 PM,0.88,1.38,3.52,5.52,,,,,
28/02/2020 6:15:00 PM,1.09,1.69,4.36,6.76,,,,,
28/02/2020 6:00:00 PM,1.44,2.19,5.76,8.76,,,,,
28/02/2020 5:45:00 PM,1.91,2.97,7.64,11.88,,,,,
28/02/2020 5:30:00 PM,2.55,3.91,10.2,15.64,,,,,
28/02/2020 5:15:00 PM,3.1,4.77,12.4,19.08,,,,,
28/02/2020 5:00:00 PM,4.14,6.48,16.56,25.92,,,,,
28/02/2020 4:45:00 PM,4.68,7.36,18.72,29.44,,,,,
28/02/2020 4:30:00 PM,4.91,7.77,19.64,31.08,,,,,
28/02/2020 4:15:00 PM,7.05,11.91,28.2,47.64,,,,,
28/02/2020 4:00:00 PM,6.55,10.7,26.2,42.8,,,,,
28/02/2020 3:45:00 PM,6.03,9.83,24.12,39.32,,,,,
28/02/2020 3:30:00 PM,6.72,10.94,26.88,43.76,,,,,
28/02/2020 3:15:00 PM,11.7,19.38,46.8,77.52,,,,,
28/02/2020 3:00:00 PM,7.61,12.3,30.44,49.2,,,,,
28/02/2020 2:45:00 PM,4.85,7.28,19.4,29.12,,,,,
28/02/2020 2:30:00 PM,5.66,9,22.64,36,,,,,
28/02/2020 2:15:00 PM,6.61,10.67,26.44,42.68,,,,,
28/02/2020 2:00:00 PM,6.23,9.83,24.92,39.32,,,,,
28/02/2020 1:45:00 PM,6.53,10.48,26.12,41.92,,,,,
28/02/2020 1:30:00 PM,10.41,16.77,41.64,67.08,,,,,
28/02/2020 1:15:00 PM,10.23,14.83,40.92,59.32,,,,,
28/02/2020 1:00:00 PM,9.04,12.66,36.16,50.64,,,,,
28/02/2020 12:45:00 PM,10.21,15.47,40.84,61.88,,,,,
28/02/2020 12:30:00 PM,12.05,18.83,48.2,75.32,,,,,
28/02/2020 12:15:00 PM,10.86,16.77,43.44,67.08,,,,,
28/02/2020 12:00:00 PM,11.2,17.78,44.8,71.12,,,,,
28/02/2020 11:45:00 AM,13.49,22.41,53.96,89.64,,,,,
28/02/2020 11:30:00 AM,10.34,17.22,41.36,68.88,,,,,
28/02/2020 11:15:00 AM,8.42,13.33,33.68,53.32,,,,,
28/02/2020 11:00:00 AM,12.73,21.34,50.92,85.36,,,,,
28/02/2020 10:45:00 AM,7.41,12.8,29.64,51.2,,,,,
28/02/2020 10:30:00 AM,4.1,6.67,16.4,26.68,,,,,
28/02/2020 10:15:00 AM,1.46,2.28,5.84,9.12,,,,,
28/02/2020 10:00:00 AM,2.09,3.27,8.36,13.08,,,,,
28/02/2020 9:45:00 AM,4.99,8.13,19.96,32.52,,,,,
28/02/2020 9:30:00 AM,4.91,8.16,19.64,32.64,,,,,
28/02/2020 9:15:00 AM,3.96,6.38,15.84,25.52,,,,,
28/02/2020 9:00:00 AM,6.67,11.95,26.68,47.8,,,,,
28/02/2020 8:45:00 AM,5.03,8.77,20.12,35.08,,,,,
28/02/2020 8:30:00 AM,3.68,6.03,14.72,24.12,,,,,
28/02/2020 8:15:00 AM,1.41,2.3,5.64,9.2,,,,,
28/02/2020 8:00:00 AM,0.96,1.52,3.84,6.08,,,,,
28/02/2020 7:45:00 AM,0.84,1.39,3.36,5.56,,,,,
28/02/2020 7:30:00 AM,0.45,0.7,1.8,2.8,,,,,
28/02/2020 7:15:00 AM,0.26,0.41,1.04,1.64,,,,,
28/02/2020 7:00:00 AM,0.25,0.39,1,1.56,,,,,
28/02/2020 6:45:00 AM,0.05,0.09,0.2,0.36,,,,,
28/02/2020 6:30:00 AM,0,0,0,0,,,,,
28/02/2020 6:15:00 AM,0,0,0,0,,,,,
28/02/2020 6:00:00 AM,0,0,0,0,,,,,
28/02/2020 5:45:00 AM,0,0,0,0,,,,,
28/02/2020 5:30:00 AM,0,0,0,0,,,,,
28/02/2020 5:15:00 AM,0,0,0,0,,,,,
28/02/2020 5:00:00 AM,0,0,0,0,,,,,
28/02/2020 4:45:00 AM,0,0,0,0,,,,,
28/02/2020 4:30:00 AM,0,0,0,0,,,,,
28/02/2020 4:15:00 AM,0,0,0,0,,,,,
28/02/2020 4:00:00 AM,0,0,0,0,,,,,
28/02/2020 3:45:00 AM,0,0,0,0,,,,,
28/02/2020 3:30:00 AM,0,0,0,0,,,,,
28/02/2020 3:15:00 AM,0,0,0,0,,,,,
28/02/2020 3:00:00 AM,0,0,0,0,,,,,
28/02/2020 2:45:00 AM,0,0,0,0,,,,,
28/02/2020 2:30:00 AM,0,0,0,0,,,,,
28/02/2020 2:15:00 AM,0,0,0,0,,,,,
28/02/2020 2:00:00 AM,0,0,0,0,,,,,
28/02/2020 1:45:00 AM,0,0,0,0,,,,,
28/02/2020 1:30:00 AM,0,0,0,0,,,,,
28/02/2020 1:15:00 AM,0,0,0,0,,,,,
28/02/2020 1:00:00 AM,0,0,0,0,,,,,
28/02/2020 12:45:00 AM,0,0,0,0,,,,,
28/02/2020 12:30:00 AM,0,0,0,0,,,,,
28/02/2020 12:15:00 AM,0,0,0,0,,,,,
28/02/2020 12:00:01 AM,0,0,0,0,,,,,
27/02/2020 11:30:00 PM,0,0,0,0,,,,,
27/02/2020 11:15:00 PM,0,0,0,0,,,,,
27/02/2020 11:00:00 PM,0,0,0,0,,,,,
27/02/2020 10:45:00 PM,0,0,0,0,,,,,
27/02/2020 10:30:00 PM,0,0,0,0,,,,,
27/02/2020 10:15:00 PM,0,0,0,0,,,,,
27/02/2020 10:00:00 PM,0,0,0,0,,,,,
27/02/2020 9:45:00 PM,0,0,0,0,,,,,
27/02/2020 9:30:00 PM,0,0,0,0,,,,,
27/02/2020 9:15:00 PM,0,0,0,0,,,,,
27/02/2020 9:00:00 PM,0,0,0,0,,,,,
27/02/2020 8:45:00 PM,0,0,0,0,,,,,
27/02/2020 8:30:00 PM,0,0,0,0,,,,,
27/02/2020 8:15:00 PM,0,0,0,0,,,,,
27/02/2020 8:00:00 PM,0,0,0,0,,,,,
27/02/2020 7:45:00 PM,0,0,0,0,,,,,
27/02/2020 7:30:00 PM,0.03,0.08,0.12,0.32,,,,,
27/02/2020 7:15:00 PM,0.17,0.25,0.68,1,,,,,
27/02/2020 7:00:00 PM,0.23,0.36,0.92,1.44,,,,,
27/02/2020 6:45:00 PM,0.25,0.38,1,1.52,,,,,
27/02/2020 6:30:00 PM,0.26,0.42,1.04,1.68,,,,,
27/02/2020 6:15:00 PM,0.58,0.91,2.32,3.64,,,,,
27/02/2020 6:00:00 PM,0.96,1.53,3.84,6.12,,,,,
27/02/2020 5:45:00 PM,2.09,3.3,8.36,13.2,,,,,
27/02/2020 5:30:00 PM,2.73,4.3,10.92,17.2,,,,,
27/02/2020 5:15:00 PM,2.99,4.7,11.96,18.8,,,,,
27/02/2020 5:00:00 PM,3.47,5.45,13.88,21.8,,,,,
27/02/2020 4:45:00 PM,4.45,6.95,17.8,27.8,,,,,
27/02/2020 4:30:00 PM,3.72,5.66,14.88,22.64,,,,,
27/02/2020 4:15:00 PM,3.62,5.48,14.48,21.92,,,,,
27/02/2020 4:00:00 PM,3.47,5.39,13.88,21.56,,,,,
27/02/2020 3:45:00 PM,3.36,5.23,13.44,20.92,,,,,
27/02/2020 3:30:00 PM,6.89,11.61,27.56,46.44,,,,,
27/02/2020 3:15:00 PM,6.26,10.02,25.04,40.08,,,,,
27/02/2020 3:00:00 PM,4.39,6.95,17.56,27.8,,,,,
27/02/2020 2:45:00 PM,5.55,8.67,22.2,34.68,,,,,
27/02/2020 2:30:00 PM,6.79,10.92,27.16,43.68,,,,,
27/02/2020 2:15:00 PM,7.05,11.02,28.2,44.08,,,,,
27/02/2020 2:00:00 PM,6.95,11.11,27.8,44.44,,,,,
27/02/2020 1:45:00 PM,4.99,7.78,19.96,31.12,,,,,
27/02/2020 1:30:00 PM,5.41,8.61,21.64,34.44,,,,,
27/02/2020 1:15:00 PM,7.34,11.67,29.36,46.68,,,,,
27/02/2020 1:00:00 PM,7.62,11.95,30.48,47.8,,,,,
27/02/2020 12:45:00 PM,5.48,8.63,21.92,34.52,,,,,
27/02/2020 12:30:00 PM,6.48,10.19,25.92,40.76,,,,,
27/02/2020 12:15:00 PM,6.98,11.05,27.92,44.2,,,,,
27/02/2020 12:00:00 PM,9.91,16.22,39.64,64.88,,,,,
27/02/2020 11:45:00 AM,8.73,14.44,34.92,57.76,,,,,
27/02/2020 11:30:00 AM,8.17,13.28,32.68,53.12,,,,,
27/02/2020 11:15:00 AM,7.2,11.5,28.8,46,,,,,
27/02/2020 11:00:00 AM,6.34,10.03,25.36,40.12,,,,,
27/02/2020 10:45:00 AM,5.97,9.36,23.88,37.44,,,,,
27/02/2020 10:30:00 AM,5.43,8.52,21.72,34.08,,,,,
27/02/2020 10:15:00 AM,4.39,6.77,17.56,27.08,,,,,
27/02/2020 10:00:00 AM,3.51,5.55,14.04,22.2,,,,,
27/02/2020 9:45:00 AM,3.99,6.3,15.96,25.2,,,,,
27/02/2020 9:30:00 AM,4.54,7.09,18.16,28.36,,,,,
27/02/2020 9:15:00 AM,4.7,7.69,18.8,30.76,,,,,
27/02/2020 9:00:00 AM,4.13,6.64,16.52,26.56,,,,,
27/02/2020 8:45:00 AM,3.44,5.48,13.76,21.92,,,,,
27/02/2020 8:30:00 AM,2.88,4.64,11.52,18.56,,,,,
27/02/2020 8:15:00 AM,2.55,4.09,10.2,16.36,,,,,
27/02/2020 8:00:00 AM,3.3,5.94,13.2,23.76,,,,,
27/02/2020 7:45:00 AM,2.59,4.42,10.36,17.68,,,,,
27/02/2020 7:30:00 AM,1.48,2.55,5.92,10.2,,,,,
27/02/2020 7:15:00 AM,0.95,1.34,3.8,5.36,,,,,
27/02/2020 7:00:00 AM,0.61,0.7,2.44,2.8,,,,,
27/02/2020 6:45:00 AM,0.3,0.34,1.2,1.36,,,,,
27/02/2020 6:30:00 AM,0.03,0.06,0.12,0.24,,,,,
27/02/2020 6:15:00 AM,0,0,0,0,,,,,
27/02/2020 6:00:00 AM,0,0,0,0,,,,,
27/02/2020 5:45:00 AM,0,0,0,0,,,,,
27/02/2020 5:30:00 AM,0,0,0,0,,,,,
27/02/2020 5:15:00 AM,0,0,0,0,,,,,
27/02/2020 5:00:00 AM,0,0,0,0,,,,,
27/02/2020 4:45:00 AM,0,0,0,0,,,,,
27/02/2020 4:30:00 AM,0,0,0,0,,,,,
27/02/2020 4:15:00 AM,0,0,0,0,,,,,
27/02/2020 4:00:00 AM,0,0,0,0,,,,,
27/02/2020 3:45:00 AM,0,0,0,0,,,,,
27/02/2020 3:30:00 AM,0,0,0,0,,,,,
27/02/2020 3:15:00 AM,0,0,0,0,,,,,
27/02/2020 3:00:00 AM,0,0,0,0,,,,,
27/02/2020 2:45:00 AM,0,0,0,0,,,,,
27/02/2020 2:30:00 AM,0,0,0,0,,,,,
27/02/2020 2:15:00 AM,0,0,0,0,,,,,
27/02/2020 2:00:00 AM,0,0,0,0,,,,,
27/02/2020 1:45:00 AM,0,0,0,0,,,,,
27/02/2020 1:30:00 AM,0,0,0,0,,,,,
27/02/2020 1:15:00 AM,0,0,0,0,,,,,
27/02/2020 1:00:00 AM,0,0,0,0,,,,,
27/02/2020 12:45:00 AM,0,0,0,0,,,,,
27/02/2020 12:30:00 AM,0,0,0,0,,,,,
27/02/2020 12:15:00 AM,0,0,0,0,,,,,
27/02/2020 12:00:00 AM,0,0,0,0,,,,,
26/02/2020 11:45:00 PM,0,0,0,0,,,,,
26/02/2020 11:30:00 PM,0,0,0,0,,,,,
26/02/2020 11:15:00 PM,0,0,0,0,,,,,
26/02/2020 11:00:00 PM,0,0,0,0,,,,,
26/02/2020 10:45:00 PM,0,0,0,0,,,,,
26/02/2020 10:30:00 PM,0,0,0,0,,,,,
26/02/2020 10:15:00 PM,0,0,0,0,,,,,
26/02/2020 10:00:00 PM,0,0,0,0,,,,,
26/02/2020 9:45:00 PM,0,0,0,0,,,,,
26/02/2020 9:30:00 PM,0,0,0,0,,,,,
26/02/2020 9:15:00 PM,0,0,0,0,,,,,
26/02/2020 9:00:00 PM,0,0,0,0,,,,,
26/02/2020 8:45:00 PM,0,0,0,0,,,,,
26/02/2020 8:30:00 PM,0,0,0,0,,,,,
26/02/2020 8:15:00 PM,0,0,0,0,,,,,
26/02/2020 8:00:00 PM,0,0,0,0,,,,,
26/02/2020 7:45:00 PM,0,0,0,0,,,,,
26/02/2020 7:30:00 PM,0.05,0.06,0.2,0.24,,,,,
26/02/2020 7:15:00 PM,0.25,0.31,1,1.24,,,,,
26/02/2020 7:00:00 PM,0.53,0.64,2.12,2.56,,,,,
26/02/2020 6:45:00 PM,1.09,1.09,4.36,4.36,,,,,
26/02/2020 6:30:00 PM,1.89,1.91,7.56,7.64,,,,,
26/02/2020 6:15:00 PM,2.54,3.17,10.16,12.68,,,,,
26/02/2020 6:00:00 PM,3.52,4.78,14.08,19.12,,,,,
26/02/2020 5:45:00 PM,5.3,7.03,21.2,28.12,,,,,
26/02/2020 5:30:00 PM,5.86,8.48,23.44,33.92,,,,,
26/02/2020 5:15:00 PM,6.66,10.48,26.64,41.92,,,,,
26/02/2020 5:00:00 PM,7.5,12.55,30,50.2,,,,,
26/02/2020 4:45:00 PM,8.18,14.33,32.72,57.32,,,,,
26/02/2020 4:30:00 PM,8.88,16.08,35.52,64.32,,,,,
26/02/2020 4:15:00 PM,9.54,17.48,38.16,69.92,,,,,
26/02/2020 4:00:00 PM,10.11,18.69,40.44,74.76,,,,,
26/02/2020 3:45:00 PM,10.96,20.03,43.84,80.12,,,,,
26/02/2020 3:30:00 PM,11.85,21.42,47.4,85.68,,,,,
26/02/2020 3:15:00 PM,12.57,22.17,50.28,88.68,,,,,
26/02/2020 3:00:00 PM,12.86,22.52,51.44,90.08,,,,,
26/02/2020 2:45:00 PM,12.38,20.91,49.52,83.64,,,,,
26/02/2020 2:30:00 PM,13.91,23.34,55.64,93.36,,,,,
26/02/2020 2:15:00 PM,13.85,22.72,55.4,90.88,,,,,
26/02/2020 2:00:00 PM,14.98,23.75,59.92,95,,,,,
26/02/2020 1:45:00 PM,14.3,22.7,57.2,90.8,,,,,
26/02/2020 1:30:00 PM,15.13,23.47,60.52,93.88,,,,,
26/02/2020 1:15:00 PM,15.44,23.95,61.76,95.8,,,,,
26/02/2020 1:00:00 PM,13.58,20.19,54.32,80.76,,,,,
26/02/2020 12:45:00 PM,12.55,19.06,50.2,76.24,,,,,
26/02/2020 12:30:00 PM,15.39,23.63,61.56,94.52,,,,,
26/02/2020 12:15:00 PM,9.46,14.67,37.84,58.68,,,,,
26/02/2020 12:00:00 PM,9.98,15.94,39.92,63.76,,,,,
26/02/2020 11:45:00 AM,8.15,12.83,32.6,51.32,,,,,
26/02/2020 11:30:00 AM,2.76,4.02,11.04,16.08,,,,,
26/02/2020 11:15:00 AM,1.74,2.63,6.96,10.52,,,,,
26/02/2020 11:00:00 AM,2.35,3.38,9.4,13.52,,,,,
26/02/2020 10:45:00 AM,4.05,6.31,16.2,25.24,,,,,
26/02/2020 10:30:00 AM,4.68,7.27,18.72,29.08,,,,,
26/02/2020 10:15:00 AM,3.28,5.05,13.12,20.2,,,,,
26/02/2020 10:00:00 AM,2.55,3.86,10.2,15.44,,,,,
26/02/2020 9:45:00 AM,0.91,1.41,3.64,5.64,,,,,
26/02/2020 9:30:00 AM,0.49,0.77,1.96,3.08,,,,,
26/02/2020 9:15:00 AM,0.95,1.52,3.8,6.08,,,,,
26/02/2020 9:00:00 AM,1.34,2.14,5.36,8.56,,,,,
26/02/2020 8:45:00 AM,1.23,1.91,4.92,7.64,,,,,
26/02/2020 8:30:00 AM,2.73,4.27,10.92,17.08,,,,,
26/02/2020 8:15:00 AM,3.13,5.52,12.52,22.08,,,,,
26/02/2020 8:00:00 AM,2.98,5.53,11.92,22.12,,,,,
26/02/2020 7:45:00 AM,1.37,2.34,5.48,9.36,,,,,
26/02/2020 7:30:00 AM,1.36,2.06,5.44,8.24,,,,,
26/02/2020 7:15:00 AM,1.14,1.75,4.56,7,,,,,
26/02/2020 7:00:00 AM,0.3,0.47,1.2,1.88,,,,,
26/02/2020 6:45:00 AM,0.07,0.13,0.28,0.52,,,,,
26/02/2020 6:30:00 AM,0,0,0,0,,,,,
26/02/2020 6:15:00 AM,0,0,0,0,,,,,
26/02/2020 6:00:00 AM,0,0,0,0,,,,,
26/02/2020 5:45:00 AM,0,0,0,0,,,,,
26/02/2020 5:30:00 AM,0,0,0,0,,,,,
26/02/2020 5:15:00 AM,0,0,0,0,,,,,
26/02/2020 5:00:00 AM,0,0,0,0,,,,,
26/02/2020 4:45:01 AM,0,0,0,0,,,,,
26/02/2020 4:45:00 AM,0,0,0,0,,,,,
26/02/2020 4:30:00 AM,0,0,0,0,,,,,
26/02/2020 4:15:00 AM,0,0,0,0,,,,,
26/02/2020 4:00:00 AM,0,0,0,0,,,,,
26/02/2020 3:45:00 AM,0,0,0,0,,,,,
26/02/2020 3:30:00 AM,0,0,0,0,,,,,
26/02/2020 3:15:00 AM,0,0,0,0,,,,,
26/02/2020 3:00:00 AM,0,0,0,0,,,,,
26/02/2020 2:45:00 AM,0,0,0,0,,,,,
26/02/2020 2:30:00 AM,0,0,0,0,,,,,
26/02/2020 2:15:00 AM,0,0,0,0,,,,,
26/02/2020 2:00:00 AM,0,0,0,0,,,,,
26/02/2020 1:45:00 AM,0,0,0,0,,,,,
26/02/2020 1:30:00 AM,0,0,0,0,,,,,
26/02/2020 1:15:00 AM,0,0,0,0,,,,,
26/02/2020 1:00:00 AM,0,0,0,0,,,,,
26/02/2020 12:45:00 AM,0,0,0,0,,,,,
26/02/2020 12:30:00 AM,0,0,0,0,,,,,
26/02/2020 12:15:00 AM,0,0,0,0,,,,,
26/02/2020 12:00:00 AM,0,0,0,0,,,,,
25/02/2020 11:45:00 PM,0,0,0,0,,,,,
25/02/2020 11:30:00 PM,0,0,0,0,,,,,
25/02/2020 11:15:00 PM,0,0,0,0,,,,,
25/02/2020 11:00:00 PM,0,0,0,0,,,,,
25/02/2020 10:45:00 PM,0,0,0,0,,,,,
25/02/2020 10:30:00 PM,0,0,0,0,,,,,
25/02/2020 10:15:00 PM,0,0,0,0,,,,,
25/02/2020 10:00:00 PM,0,0,0,0,,,,,
25/02/2020 9:45:00 PM,0,0,0,0,,,,,
25/02/2020 9:30:00 PM,0,0,0,0,,,,,
25/02/2020 9:15:00 PM,0,0,0,0,,,,,
25/02/2020 9:00:00 PM,0,0,0,0,,,,,
25/02/2020 8:45:00 PM,0,0,0,0,,,,,
25/02/2020 8:30:00 PM,0,0,0,0,,,,,
25/02/2020 8:15:00 PM,0,0,0,0,,,,,
25/02/2020 8:00:00 PM,0,0,0,0,,,,,
25/02/2020 7:45:00 PM,0,0,0,0,,,,,
25/02/2020 7:30:00 PM,0.06,0.08,0.24,0.32,,,,,
25/02/2020 7:15:00 PM,0.23,0.3,0.92,1.2,,,,,
25/02/2020 7:00:00 PM,0.38,0.55,1.52,2.2,,,,,
25/02/2020 6:45:00 PM,0.4,0.61,1.6,2.44,,,,,
25/02/2020 6:30:00 PM,0.99,1.5,3.96,6,,,,,
25/02/2020 6:15:00 PM,1.39,2.13,5.56,8.52,,,,,
25/02/2020 6:00:00 PM,2.99,4.2,11.96,16.8,,,,,
25/02/2020 5:45:00 PM,1.98,2.95,7.92,11.8,,,,,
25/02/2020 5:30:00 PM,2.88,4.14,11.52,16.56,,,,,
25/02/2020 5:15:00 PM,3.87,6.17,15.48,24.68,,,,,
25/02/2020 5:00:00 PM,4.28,6.92,17.12,27.68,,,,,
25/02/2020 4:45:00 PM,4.82,8.31,19.28,33.24,,,,,
25/02/2020 4:30:00 PM,3.73,5.98,14.92,23.92,,,,,
25/02/2020 4:15:01 PM,3.66,5.83,14.64,23.32,,,,,
25/02/2020 4:15:00 PM,3.66,7.31,14.64,29.24,,,,,
